pointid,srtm,aspect,slope,curvature,point_x,point_y,soil_water_01,soil_water_02,soil_water_03,soil_water_04,soil_water_05,soil_water_06,soil_water_07,soil_water_08,soil_water_09,soil_water_10,soil_water_11,soil_water_12,pre_01,pre_02,pre_03,pre_04,pre_05,pre_06,pre_07,pre_08,pre_09,pre_10,pre_11,pre_12,snow_depth_01,snow_depth_02,snow_depth_03,snow_depth_04,snow_depth_05,snow_depth_06,snow_depth_07,snow_depth_08,snow_depth_09,snow_depth_10,snow_depth_11,snow_depth_12,evap_01,evap_02,evap_03,evap_04,evap_05,evap_06,evap_07,evap_08,evap_09,evap_10,evap_11,evap_12,rel_hum_01,rel_hum_02,rel_hum_03,rel_hum_04,rel_hum_05,rel_hum_06,rel_hum_07,rel_hum_08,rel_hum_09,rel_hum_10,rel_hum_11,rel_hum_12,2m_temp_01,2m_temp_02,2m_temp_03,2m_temp_04,2m_temp_05,2m_temp_06,2m_temp_07,2m_temp_08,2m_temp_09,2m_temp_10,2m_temp_11,2m_temp_12
685676,1918.0,187.5946503,20.7225647,0.1111111,85.73795597209998,49.7876149489,0.2958936093023255,0.29491240348837205,0.2967682093023255,0.3345002906976743,0.37693948604651173,0.3429203453488372,0.31715353604651164,0.31002950697674425,0.3220413500000001,0.326410384883721,0.30934449651162793,0.2995310976470589,0.0012122674418604657,0.001264229069767442,0.001559594186046511,0.0024134418604651164,0.0029346755813953493,0.004039053488372095,0.004820137209302327,0.004120344186046513,0.0030109081395348824,0.0027987244186046516,0.002404162790697675,0.0016784576470588238,0.19937296744186048,0.22778324069767447,0.2599504209302327,0.2720955372093023,0.17785095697674422,0.02944002906976745,0.0002685348837209302,0.0004569220930232559,0.006433581395348834,0.04306509651162788,0.10952498255813954,0.16238354941176478,4.546511627906975e-07,-2.3406976744186047e-05,-0.0001112732558139535,-0.0003966406976744186,-0.0011904651162790696,-0.002633294186046511,-0.0031062081395348824,-0.002524389534883721,-0.0013076500000000003,-0.00029021279069767447,-3.825813953488373e-05,-2.6352941176470586e-07,70.03159669302326,67.25345824534884,62.73957522906974,62.34800791395349,66.05146984767444,70.19211773488371,70.59124116744186,68.18177653255812,67.62098533720932,70.15149174651161,72.06753398255816,72.41650372823531,254.041106644186,255.80337080116288,262.3642063604651,270.57337986976745,276.5051184383721,282.2739059127907,285.0036024918605,283.30018509534887,277.2295149,269.1308796011628,260.86639102906975,255.95263618000004
688966,2102.0,238.2405243,22.3738441,0.2222222,87.2148962678,49.6802109896,0.3100942220930233,0.3108713302325582,0.3123944546511629,0.32142261860465116,0.38847211627906963,0.3768024837209303,0.3189758965116279,0.2988263639534884,0.3223724290697673,0.32026925581395355,0.3098888488372093,0.30851116588235317,0.0010700941860465115,0.0010844348837209302,0.0014066686046511631,0.0021581651162790694,0.0023267651162790694,0.002517098837209301,0.0027853069767441877,0.0026506127906976745,0.0024039244186046514,0.0024820290697674424,0.0022229720930232568,0.0015044588235294117,0.2075784244186047,0.232598419767442,0.26337265348837213,0.3031018627906976,0.2693289604651163,0.056491498837209296,0.0002561011627906978,0.0005100255813953487,0.008323791860465118,0.05265365930232557,0.1243523139534884,0.17530127882352942,1.109767441860465e-05,-1.3146511627906973e-05,-0.00010657790697674415,-0.00030434651162790697,-0.0006168116279069768,-0.0020684162790697677,-0.0029401186046511623,-0.002350611627906977,-0.00115165,-0.0001719232558139535,-5.166279069767439e-06,1.4318823529411762e-05,81.6914122825581,76.6739251767442,69.20823438720932,64.84809875930232,66.47686501860466,72.01190789069766,72.80799262674417,70.57401400116281,71.88131873604651,78.62201318488371,83.56553543604649,84.94798350352944,248.4365010767441,251.68046037093018,259.1077112569768,267.54689913372096,273.6548958755814,279.4106246593023,282.5616511872093,280.8425633581395,274.2251544372093,264.87695064534887,255.6899740511628,250.00808267529425
689743,2323.0,5.3893108,12.5065098,0.4444444,87.4175237997,49.6137815039,0.30307411395348827,0.30401870581395346,0.30532892441860454,0.3175105162790697,0.38820030232558134,0.356554426744186,0.313115638372093,0.2966546488372092,0.3120197011627908,0.31031485,0.30161183488372095,0.30073995058823527,0.0007274058139534885,0.0007489488372093021,0.0010393581395348836,0.001661790697674418,0.001813690697674419,0.0022093104651162783,0.0024977174418604657,0.002272231395348837,0.0019031127906976738,0.0018117313953488372,0.0015682988372093022,0.0010278117647058824,0.15026069418604643,0.1692621430232558,0.19215862093023253,0.21998232325581404,0.1720145895348838,0.02224979186046511,8.280348837209304e-05,0.0004173697674418606,0.005891501162790699,0.036451661627906994,0.08744917558139537,0.12427145411764708,1.1756976744186045e-05,-1.9743023255813945e-05,-0.00013115000000000004,-0.0003372162790697674,-0.0007451348837209301,-0.0023270162790697663,-0.0028981209302325578,-0.0023143755813953494,-0.0011422081395348835,-0.0001983116279069766,-2.8953488372092997e-07,1.6345882352941173e-05,81.29490520232558,76.69266155000001,68.46027835697674,63.323457589534904,63.50454942906977,67.09164534767442,68.36797173023255,66.60203906976744,68.24469082674422,77.20897265697673,82.5295843011628,84.02751015647061,247.5345434151162,251.19831121046516,258.8015704441861,267.2088041151163,273.5204709046511,279.76702455,282.5356019511628,280.81755881860465,274.31095567209303,264.802277677907,254.99116427790693,249.06844572117654
690499,1856.0,71.5650482,0.7548945,0.3333333,87.3238372151,49.5013791536,0.30307411395348827,0.30401870581395346,0.30532892441860454,0.3175105162790697,0.38820030232558134,0.356554426744186,0.313115638372093,0.2966546488372092,0.3120197011627908,0.31031485,0.30161183488372095,0.30073995058823527,0.0007274058139534885,0.0007489488372093021,0.0010393581395348836,0.001661790697674418,0.001813690697674419,0.0022093104651162783,0.0024977174418604657,0.002272231395348837,0.0019031127906976738,0.0018117313953488372,0.0015682988372093022,0.0010278117647058824,0.15026069418604643,0.1692621430232558,0.19215862093023253,0.21998232325581404,0.1720145895348838,0.02224979186046511,8.280348837209304e-05,0.0004173697674418606,0.005891501162790699,0.036451661627906994,0.08744917558139537,0.12427145411764708,1.1756976744186045e-05,-1.9743023255813945e-05,-0.00013115000000000004,-0.0003372162790697674,-0.0007451348837209301,-0.0023270162790697663,-0.0028981209302325578,-0.0023143755813953494,-0.0011422081395348835,-0.0001983116279069766,-2.8953488372092997e-07,1.6345882352941173e-05,81.29490520232558,76.69266155000001,68.46027835697674,63.323457589534904,63.50454942906977,67.09164534767442,68.36797173023255,66.60203906976744,68.24469082674422,77.20897265697673,82.5295843011628,84.02751015647061,247.5345434151162,251.19831121046516,258.8015704441861,267.2088041151163,273.5204709046511,279.76702455,282.5356019511628,280.81755881860465,274.31095567209303,264.802277677907,254.99116427790693,249.06844572117654
691934,2104.0,64.855217,24.2791348,0.3333333,97.1974296309,49.791740634,0.3167273639534884,0.3207970011627908,0.3211897267441861,0.3378618430232557,0.3478425755813953,0.31361583604651155,0.32868066976744187,0.33026053255813964,0.32324821627906974,0.31485575232558144,0.3090405662790698,0.31180832470588227,0.00020524302325581391,0.00032152906976744186,0.0005903441860465119,0.0010992162790697672,0.00161618953488372,0.002817732558139535,0.0035582930232558136,0.0028351418604651165,0.0016105976744186048,0.0008089976744186045,0.0005647651162790699,0.0003123094117647059,0.04767797325581395,0.05332642093023257,0.06092273604651161,0.05376261511627908,0.014846700000000003,0.0004573883720930233,1.917441860465116e-05,0.00022931395348837203,0.0025979639534883725,0.01225826511627907,0.028079798837209298,0.04014432352941177,3.0732558139534893e-06,-9.339418604651166e-05,-0.00028885232558139537,-0.0005843825581395349,-0.0014965360465116278,-0.0026342441860465124,-0.0028694930232558147,-0.0023590930232558127,-0.0012742848837209305,-0.00031607325581395346,-2.9454651162790687e-05,1.559294117647059e-05,88.26690283720929,86.78638884534885,75.01714609069766,61.459290615116274,56.16527344534882,63.90164716395351,70.13968321511628,69.07162936744182,64.77998334418608,68.2340453406977,82.74222511395342,87.95834655764703,248.5444907255813,251.9534213034884,259.22260497441863,268.23487605813955,276.5369361976744,282.92563647209306,284.9989695023256,282.9866858255814,276.4453352081395,267.08761561046515,255.89284905813957,249.59636392352948
647953,1523.0,198.4349518,18.9104385,-0.4444444,84.5993165405,50.4616625665,0.30035165697674426,0.29927358255813963,0.30120195232558145,0.35046027558139536,0.3736831558139535,0.32612520930232575,0.3097175395348836,0.30308799767441863,0.31506329651162795,0.3293539139534883,0.31179797441860463,0.30295301999999985,0.0010432186046511627,0.0010652651162790696,0.0012856418604651168,0.002005559302325581,0.0024969616279069758,0.0030194046511627906,0.0031619395348837205,0.0028159383720930235,0.002263938372093023,0.0025134965116279076,0.002032868604651164,0.0014022600000000002,0.15137285465116276,0.17483104767441857,0.20081237558139542,0.19947172790697676,0.06885087906976745,0.0016905790697674416,2.6627906976744184e-06,2.7958139534883728e-05,0.001852637209302325,0.02482082790697674,0.07961803604651167,0.12097395411764703,1.038023255813953e-05,-1.8812790697674425e-05,-0.00012387790697674416,-0.0004582034883720933,-0.0017202127906976743,-0.0033354848837209307,-0.003305302325581397,-0.0026796058139534873,-0.0014942395348837205,-0.00034898139534883727,-2.9109302325581404e-05,1.210941176470588e-05,79.90378056046511,75.35833652441859,68.55093968837213,65.05801426860464,66.64163154534884,72.02008375813955,74.6423176651163,72.00079452093023,69.02675841162792,73.60445777209301,78.93145112790697,81.41893939058824,253.89339624069763,255.82533228837204,262.9134886930233,271.9479256581395,278.58135844302325,284.2498097953488,286.1489059093023,284.30702102674417,278.6845930197674,270.2785449337209,260.80500368023246,255.68783874705883
649624,1604.0,145.0079803,16.9702969,0.3333333,84.8043117402,50.4550537952,0.30035165697674426,0.29927358255813963,0.30120195232558145,0.35046027558139536,0.3736831558139535,0.32612520930232575,0.3097175395348836,0.30308799767441863,0.31506329651162795,0.3293539139534883,0.31179797441860463,0.30295301999999985,0.0010432186046511627,0.0010652651162790696,0.0012856418604651168,0.002005559302325581,0.0024969616279069758,0.0030194046511627906,0.0031619395348837205,0.0028159383720930235,0.002263938372093023,0.0025134965116279076,0.002032868604651164,0.0014022600000000002,0.15137285465116276,0.17483104767441857,0.20081237558139542,0.19947172790697676,0.06885087906976745,0.0016905790697674416,2.6627906976744184e-06,2.7958139534883728e-05,0.001852637209302325,0.02482082790697674,0.07961803604651167,0.12097395411764703,1.038023255813953e-05,-1.8812790697674425e-05,-0.00012387790697674416,-0.0004582034883720933,-0.0017202127906976743,-0.0033354848837209307,-0.003305302325581397,-0.0026796058139534873,-0.0014942395348837205,-0.00034898139534883727,-2.9109302325581404e-05,1.210941176470588e-05,79.90378056046511,75.35833652441859,68.55093968837213,65.05801426860464,66.64163154534884,72.02008375813955,74.6423176651163,72.00079452093023,69.02675841162792,73.60445777209301,78.93145112790697,81.41893939058824,253.89339624069763,255.82533228837204,262.9134886930233,271.9479256581395,278.58135844302325,284.2498097953488,286.1489059093023,284.30702102674417,278.6845930197674,270.2785449337209,260.80500368023246,255.68783874705883
650072,1695.0,50.7105942,6.7545838,-0.2222222,84.4645220026,50.3953963532,0.31688136976744186,0.3151762593023257,0.31526878604651154,0.3519881093023256,0.40477027441860464,0.361416476744186,0.34018508255813945,0.3311398686046511,0.3444362837209302,0.3537119081395348,0.3295050906976745,0.32046472117647057,0.0015299813953488367,0.0015595720930232557,0.0018891406976744192,0.002727217441860466,0.0029740918604651157,0.003458293023255815,0.0037813220930232564,0.003319608139534885,0.0028997244186046503,0.003592658139534882,0.0030247476744186055,0.0021182694117647064,0.23960281279069778,0.2725845046511628,0.31059213255813956,0.3382917999999999,0.18454071162790697,0.014630073255813955,7.98372093023256e-06,4.293139534883721e-05,0.003257447674418605,0.04269690930232557,0.1331436372093023,0.19658399411764704,1.6534883720930236e-05,-1.6180232558139535e-05,-0.0001390848837209302,-0.0004794104651162792,-0.0011958569767441867,-0.0029871069767441853,-0.0032342872093023265,-0.002650333720930234,-0.0014843313953488372,-0.0003153023255813953,-2.1429069767441862e-05,2.0117647058823535e-05,83.22597805465116,78.06718463139535,70.37770204767442,67.03655260813953,69.16413790465117,74.29867660000001,76.35134745930232,73.95455542209301,72.04733436395351,77.35979479534883,83.19877943604651,85.37337413529409,254.16490279651157,255.94960518604645,262.72610225116273,271.4260097755814,277.21564714418605,283.2981382825581,285.52429199418606,283.59349450232554,277.67048964302325,269.1960140453488,260.5199836906977,255.83820621294126
650528,1465.0,119.6237488,13.7366953,0.5555556,84.6596627425,50.4152941106,0.30035165697674426,0.29927358255813963,0.30120195232558145,0.35046027558139536,0.3736831558139535,0.32612520930232575,0.3097175395348836,0.30308799767441863,0.31506329651162795,0.3293539139534883,0.31179797441860463,0.30295301999999985,0.0010432186046511627,0.0010652651162790696,0.0012856418604651168,0.002005559302325581,0.0024969616279069758,0.0030194046511627906,0.0031619395348837205,0.0028159383720930235,0.002263938372093023,0.0025134965116279076,0.002032868604651164,0.0014022600000000002,0.15137285465116276,0.17483104767441857,0.20081237558139542,0.19947172790697676,0.06885087906976745,0.0016905790697674416,2.6627906976744184e-06,2.7958139534883728e-05,0.001852637209302325,0.02482082790697674,0.07961803604651167,0.12097395411764703,1.038023255813953e-05,-1.8812790697674425e-05,-0.00012387790697674416,-0.0004582034883720933,-0.0017202127906976743,-0.0033354848837209307,-0.003305302325581397,-0.0026796058139534873,-0.0014942395348837205,-0.00034898139534883727,-2.9109302325581404e-05,1.210941176470588e-05,79.90378056046511,75.35833652441859,68.55093968837213,65.05801426860464,66.64163154534884,72.02008375813955,74.6423176651163,72.00079452093023,69.02675841162792,73.60445777209301,78.93145112790697,81.41893939058824,253.89339624069763,255.82533228837204,262.9134886930233,271.9479256581395,278.58135844302325,284.2498097953488,286.1489059093023,284.30702102674417,278.6845930197674,270.2785449337209,260.80500368023246,255.68783874705883
650536,1340.0,0.0,11.7682886,-0.3333333,84.90678512239998,50.451599952,0.30035165697674426,0.29927358255813963,0.30120195232558145,0.35046027558139536,0.3736831558139535,0.32612520930232575,0.3097175395348836,0.30308799767441863,0.31506329651162795,0.3293539139534883,0.31179797441860463,0.30295301999999985,0.0010432186046511627,0.0010652651162790696,0.0012856418604651168,0.002005559302325581,0.0024969616279069758,0.0030194046511627906,0.0031619395348837205,0.0028159383720930235,0.002263938372093023,0.0025134965116279076,0.002032868604651164,0.0014022600000000002,0.15137285465116276,0.17483104767441857,0.20081237558139542,0.19947172790697676,0.06885087906976745,0.0016905790697674416,2.6627906976744184e-06,2.7958139534883728e-05,0.001852637209302325,0.02482082790697674,0.07961803604651167,0.12097395411764703,1.038023255813953e-05,-1.8812790697674425e-05,-0.00012387790697674416,-0.0004582034883720933,-0.0017202127906976743,-0.0033354848837209307,-0.003305302325581397,-0.0026796058139534873,-0.0014942395348837205,-0.00034898139534883727,-2.9109302325581404e-05,1.210941176470588e-05,79.90378056046511,75.35833652441859,68.55093968837213,65.05801426860464,66.64163154534884,72.02008375813955,74.6423176651163,72.00079452093023,69.02675841162792,73.60445777209301,78.93145112790697,81.41893939058824,253.89339624069763,255.82533228837204,262.9134886930233,271.9479256581395,278.58135844302325,284.2498097953488,286.1489059093023,284.30702102674417,278.6845930197674,270.2785449337209,260.80500368023246,255.68783874705883
651442,1396.0,143.2758942,18.1336765,-0.6666667,84.5563816508,50.3814806876,0.30035165697674426,0.29927358255813963,0.30120195232558145,0.35046027558139536,0.3736831558139535,0.32612520930232575,0.3097175395348836,0.30308799767441863,0.31506329651162795,0.3293539139534883,0.31179797441860463,0.30295301999999985,0.0010432186046511627,0.0010652651162790696,0.0012856418604651168,0.002005559302325581,0.0024969616279069758,0.0030194046511627906,0.0031619395348837205,0.0028159383720930235,0.002263938372093023,0.0025134965116279076,0.002032868604651164,0.0014022600000000002,0.15137285465116276,0.17483104767441857,0.20081237558139542,0.19947172790697676,0.06885087906976745,0.0016905790697674416,2.6627906976744184e-06,2.7958139534883728e-05,0.001852637209302325,0.02482082790697674,0.07961803604651167,0.12097395411764703,1.038023255813953e-05,-1.8812790697674425e-05,-0.00012387790697674416,-0.0004582034883720933,-0.0017202127906976743,-0.0033354848837209307,-0.003305302325581397,-0.0026796058139534873,-0.0014942395348837205,-0.00034898139534883727,-2.9109302325581404e-05,1.210941176470588e-05,79.90378056046511,75.35833652441859,68.55093968837213,65.05801426860464,66.64163154534884,72.02008375813955,74.6423176651163,72.00079452093023,69.02675841162792,73.60445777209301,78.93145112790697,81.41893939058824,253.89339624069763,255.82533228837204,262.9134886930233,271.9479256581395,278.58135844302325,284.2498097953488,286.1489059093023,284.30702102674417,278.6845930197674,270.2785449337209,260.80500368023246,255.68783874705883
651957,1184.0,180.0,0.4774538,0.2222222,85.1498398121,50.4590694878,0.2860318186046512,0.2859681,0.2900344755813954,0.34541901976744166,0.33950719534883717,0.28403171162790697,0.2587010151162791,0.2519055895348838,0.27210323488372085,0.3044909523255815,0.2959364604651163,0.2871226447058823,0.0008391558139534883,0.0008617988372093024,0.0010542662790697676,0.0016894011627906981,0.0021655325581395346,0.0024100674418604663,0.002335439534883722,0.0021524255813953484,0.0018508779069767445,0.0020446546511627903,0.0016326151162790697,0.001116318823529412,0.09605992441860461,0.11428708604651162,0.13251511976744185,0.11039972093023259,0.016634473255813954,8.528837209302326e-05,1.4186046511627907e-06,1.3351162790697675e-05,0.0006775290697674418,0.011247767441860469,0.04289384302325581,0.07235541647058823,-2.046511627906972e-07,-3.676511627906978e-05,-0.00015891162790697674,-0.0006043720930232557,-0.0021455639534883717,-0.003315669767441861,-0.0031087348837209304,-0.002435805813953489,-0.0014066395348837203,-0.00041867790697674425,-6.026976744186046e-05,-1.1611764705882358e-06,76.61916937093022,72.43771060581395,66.43893024186046,63.1616888744186,64.56023620348836,70.0765881255814,72.48606766046511,69.54928198837207,66.5609835244186,70.6808113267442,75.42563718372094,77.81827303411767,253.66515314767432,255.91758355348838,263.3619352744186,272.7079411,279.7239138558139,285.21669751627905,287.01645678023255,285.2208564244186,279.6736237348838,271.2977355302326,261.2165452872093,255.65240639647055
653467,1391.0,112.4794312,14.6567936,-0.0,84.7061736831,50.3668593952,0.30035165697674426,0.29927358255813963,0.30120195232558145,0.35046027558139536,0.3736831558139535,0.32612520930232575,0.3097175395348836,0.30308799767441863,0.31506329651162795,0.3293539139534883,0.31179797441860463,0.30295301999999985,0.0010432186046511627,0.0010652651162790696,0.0012856418604651168,0.002005559302325581,0.0024969616279069758,0.0030194046511627906,0.0031619395348837205,0.0028159383720930235,0.002263938372093023,0.0025134965116279076,0.002032868604651164,0.0014022600000000002,0.15137285465116276,0.17483104767441857,0.20081237558139542,0.19947172790697676,0.06885087906976745,0.0016905790697674416,2.6627906976744184e-06,2.7958139534883728e-05,0.001852637209302325,0.02482082790697674,0.07961803604651167,0.12097395411764703,1.038023255813953e-05,-1.8812790697674425e-05,-0.00012387790697674416,-0.0004582034883720933,-0.0017202127906976743,-0.0033354848837209307,-0.003305302325581397,-0.0026796058139534873,-0.0014942395348837205,-0.00034898139534883727,-2.9109302325581404e-05,1.210941176470588e-05,79.90378056046511,75.35833652441859,68.55093968837213,65.05801426860464,66.64163154534884,72.02008375813955,74.6423176651163,72.00079452093023,69.02675841162792,73.60445777209301,78.93145112790697,81.41893939058824,253.89339624069763,255.82533228837204,262.9134886930233,271.9479256581395,278.58135844302325,284.2498097953488,286.1489059093023,284.30702102674417,278.6845930197674,270.2785449337209,260.80500368023246,255.68783874705883
653493,1930.0,53.7461624,17.2243729,-0.0,85.40674443739998,50.4679149164,0.3150040011627907,0.3139344488372093,0.31366555116279077,0.35846582558139545,0.39690897441860484,0.3611466162790696,0.3528697488372094,0.3427853360465116,0.3466708139534884,0.352174676744186,0.32891229883720946,0.31829814235294124,0.0009840372093023254,0.0010173651162790698,0.001316241860465116,0.0021987267441860472,0.0029260290697674415,0.0038700790697674416,0.004015676744186046,0.0033853813953488377,0.0025920639534883715,0.0025065279069767456,0.002004690697674419,0.0013447611764705878,0.15051051511627914,0.17409500465116282,0.20058854302325585,0.2033831906976744,0.07309237674418605,0.0012723220930232555,2.387209302325582e-06,5.1513953488372106e-05,0.0022476999999999996,0.02324547558139535,0.07648891744186048,0.11910407882352941,-1.611976744186046e-05,-7.336046511627908e-05,-0.00025857209302325576,-0.0006630069767441862,-0.0017226360465116275,-0.0033062302325581393,-0.0034042941860465132,-0.002782509302325582,-0.0016476325581395346,-0.0005192732558139536,-0.00010667674418604653,-1.7607058823529414e-05,79.46425929883718,74.2509600627907,66.65522748372092,63.6990253593023,65.75500363837209,72.43682612906979,75.02397191511629,71.52021221627908,68.0459262895349,70.92919886627907,77.88364499302321,81.09416917294118,254.2301277360464,256.3275579406976,263.2957788476744,271.68911388372095,277.8989910755814,283.68978527209305,285.62739882093024,283.77885969069763,278.109806505814,270.0462593244186,261.0984491697675,256.0612067741177
654910,1563.0,18.434948,18.9104385,-0.1111111,84.6198518008,50.3263791231,0.30035165697674426,0.29927358255813963,0.30120195232558145,0.35046027558139536,0.3736831558139535,0.32612520930232575,0.3097175395348836,0.30308799767441863,0.31506329651162795,0.3293539139534883,0.31179797441860463,0.30295301999999985,0.0010432186046511627,0.0010652651162790696,0.0012856418604651168,0.002005559302325581,0.0024969616279069758,0.0030194046511627906,0.0031619395348837205,0.0028159383720930235,0.002263938372093023,0.0025134965116279076,0.002032868604651164,0.0014022600000000002,0.15137285465116276,0.17483104767441857,0.20081237558139542,0.19947172790697676,0.06885087906976745,0.0016905790697674416,2.6627906976744184e-06,2.7958139534883728e-05,0.001852637209302325,0.02482082790697674,0.07961803604651167,0.12097395411764703,1.038023255813953e-05,-1.8812790697674425e-05,-0.00012387790697674416,-0.0004582034883720933,-0.0017202127906976743,-0.0033354848837209307,-0.003305302325581397,-0.0026796058139534873,-0.0014942395348837205,-0.00034898139534883727,-2.9109302325581404e-05,1.210941176470588e-05,79.90378056046511,75.35833652441859,68.55093968837213,65.05801426860464,66.64163154534884,72.02008375813955,74.6423176651163,72.00079452093023,69.02675841162792,73.60445777209301,78.93145112790697,81.41893939058824,253.89339624069763,255.82533228837204,262.9134886930233,271.9479256581395,278.58135844302325,284.2498097953488,286.1489059093023,284.30702102674417,278.6845930197674,270.2785449337209,260.80500368023246,255.68783874705883
